,ID,Name,HashName,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
8570,115990,George William Stulac,05c805b920810fbf101d3f57afc73f6cd1564bd55fc9980b91b779aaea63e403,M,26.0,170.0,70.0,Canada,CAN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,
8571,115990,George William Stulac,05c805b920810fbf101d3f57afc73f6cd1564bd55fc9980b91b779aaea63e403,M,30.0,170.0,70.0,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
8572,115991,Joseph Stulac,5b8c321aaa7431b4a422bba23b6f70163e4c0ad1b759f132fe24ab46588b3df3,M,29.0,183.0,83.0,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
8573,116007,Howard Michael Stupp,415a97cee0360608e6dbd9bf88e2020cb2ef5cd6704c47cdcb6a3e736d735fff,M,21.0,172.0,66.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
8574,116008,Daryl Roy Sturdy,62e9cf467df5c36bd8991795a4e474d98b29ed8b5d321d2e51f42fb6408dd805,M,24.0,198.0,86.0,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,
8575,116008,Daryl Roy Sturdy,62e9cf467df5c36bd8991795a4e474d98b29ed8b5d321d2e51f42fb6408dd805,M,28.0,198.0,86.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Double Sculls,
8576,116008,Daryl Roy Sturdy,62e9cf467df5c36bd8991795a4e474d98b29ed8b5d321d2e51f42fb6408dd805,M,28.0,198.0,86.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,
8577,116122,"Pernell Karl ""PK"" Subban",3d5b325a257ed147422f2a8ebeda451e96726d46833f72e74de414093bdff3aa,M,24.0,183.0,98.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8578,116181,Christi-Adrian Sudu,3b367226328b0a883784c5c52c9c796660e793fc7ef5382aa36c65129c6499d1,M,23.0,189.0,81.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,
8579,116181,Christi-Adrian Sudu,3b367226328b0a883784c5c52c9c796660e793fc7ef5382aa36c65129c6499d1,M,23.0,189.0,81.0,Canada-1,CAN,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,
8580,116317,Eli Sukunda,b626b13dce45b28f410c74cf382a39e907d1103d42adccf1aaa1fa6e626e3e49,M,27.0,180.0,70.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Individual",
8581,116317,Eli Sukunda,b626b13dce45b28f410c74cf382a39e907d1103d42adccf1aaa1fa6e626e3e49,M,27.0,180.0,70.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",
8582,116317,Eli Sukunda,b626b13dce45b28f410c74cf382a39e907d1103d42adccf1aaa1fa6e626e3e49,M,35.0,180.0,70.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",
8583,116362,"Francis Cornelius ""Frank"" Sullivan",47ba3dbfb0ced8c21695b7ff6baff43cb0cc48d6f1dd907ad448273f26535e75,M,34.0,180.0,81.0,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8584,116363,"Francis Gerald ""Frank"" Sullivan",ff0afc03f5ee8f7be35897800a998571ca9f38842f7008f2a0d02b5b771781ac,M,29.0,,,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8585,116366,"Joseph Albert Taylor ""Joe"" Sullivan",94c421258cff7be1e869bd1e1ccc70879efeb1f627bc0ceb2747e64cfc22c196,M,27.0,,,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8586,116369,Kevin Roy Sullivan,a2bfd265d9869be619cd70382891dc4e15373fc39be2421af1abac7d5bf810ca,M,26.0,180.0,67.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",
8587,116369,Kevin Roy Sullivan,a2bfd265d9869be619cd70382891dc4e15373fc39be2421af1abac7d5bf810ca,M,30.0,180.0,67.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",
8588,116369,Kevin Roy Sullivan,a2bfd265d9869be619cd70382891dc4e15373fc39be2421af1abac7d5bf810ca,M,34.0,180.0,67.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 1,500 metres",
8589,116369,Kevin Roy Sullivan,a2bfd265d9869be619cd70382891dc4e15373fc39be2421af1abac7d5bf810ca,M,34.0,180.0,67.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",
8590,116375,Monique Sullivan,42c2b204f9eb35b2e230f2e0acbbaa41d05bde5b6b620ec7f21fb6af4b386b1e,F,23.0,167.0,50.0,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Sprint,
8591,116375,Monique Sullivan,42c2b204f9eb35b2e230f2e0acbbaa41d05bde5b6b620ec7f21fb6af4b386b1e,F,23.0,167.0,50.0,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Keirin,
8592,116375,Monique Sullivan,42c2b204f9eb35b2e230f2e0acbbaa41d05bde5b6b620ec7f21fb6af4b386b1e,F,27.0,167.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
8593,116375,Monique Sullivan,42c2b204f9eb35b2e230f2e0acbbaa41d05bde5b6b620ec7f21fb6af4b386b1e,F,27.0,167.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
8594,116375,Monique Sullivan,42c2b204f9eb35b2e230f2e0acbbaa41d05bde5b6b620ec7f21fb6af4b386b1e,F,27.0,167.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,
8595,116383,Kenneth Sully,98cd6aab25079d1c0fcc25d0c5da21880f65977fcd3f77815b7cca00d2d32a2c,M,17.0,176.0,70.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Springboard,
8596,116383,Kenneth Sully,98cd6aab25079d1c0fcc25d0c5da21880f65977fcd3f77815b7cca00d2d32a2c,M,17.0,176.0,70.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,
8597,116383,Kenneth Sully,98cd6aab25079d1c0fcc25d0c5da21880f65977fcd3f77815b7cca00d2d32a2c,M,21.0,176.0,70.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Springboard,
8598,116383,Kenneth Sully,98cd6aab25079d1c0fcc25d0c5da21880f65977fcd3f77815b7cca00d2d32a2c,M,21.0,176.0,70.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,
8599,116593,Vicky Sunohara,2d2a4669d4036db535eecc54b2a4e42f83f128e8b2a486e6044f93e17c26d005,F,27.0,170.0,75.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
8600,116593,Vicky Sunohara,2d2a4669d4036db535eecc54b2a4e42f83f128e8b2a486e6044f93e17c26d005,F,31.0,170.0,75.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
8601,116593,Vicky Sunohara,2d2a4669d4036db535eecc54b2a4e42f83f128e8b2a486e6044f93e17c26d005,F,35.0,170.0,75.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
8602,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,21.0,180.0,81.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,
8603,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,25.0,180.0,81.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
8604,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,25.0,180.0,81.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
8605,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,29.0,180.0,81.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
8606,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,29.0,180.0,81.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
8607,116641,Bruny Surin,9eabc92e9c5c66515c4a1cfe4be240ee5159b9d6f2793b8759ac6644c53460cc,M,33.0,180.0,81.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,
8608,116714,Hector Easdale Sutherland,1e57e3eb26021f2f78edd64a864ac760a984ea58a3cdb37f7900af501264f7be,M,20.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,
8609,116714,Hector Easdale Sutherland,1e57e3eb26021f2f78edd64a864ac760a984ea58a3cdb37f7900af501264f7be,M,20.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,
8610,116714,Hector Easdale Sutherland,1e57e3eb26021f2f78edd64a864ac760a984ea58a3cdb37f7900af501264f7be,M,20.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,
8611,116715,Hugh Robert Sutherland,cadcbf7a4fadf8ecf93738bf0c674bfbfcdda5f43c65594cfd19153b193f1ae1,M,25.0,,,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8612,116734,Taryn Suttie,1da122834b352c65d3c1e5a26d9eba7b0444ea9ef1f2da5063007b802e21e8a0,F,25.0,183.0,103.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,
8613,116748,"Walter John ""Pete"" Sutton",57c765368dbf8069714702408a3ef80cc95b1824af23321b2a96b5182234647d,M,19.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,
8614,116748,"Walter John ""Pete"" Sutton",57c765368dbf8069714702408a3ef80cc95b1824af23321b2a96b5182234647d,M,19.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,
8615,116748,"Walter John ""Pete"" Sutton",57c765368dbf8069714702408a3ef80cc95b1824af23321b2a96b5182234647d,M,19.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,
8616,116753,"Tamara Kim ""Tammy"" Sutton-Brown",372622c16715aaafc9ffc0b2a4609b4732c5711a495cb353a3eb43f1450d66f5,F,22.0,193.0,94.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,
8617,116754,Julie Sutton-Skinner,c6773c4574db6b28a8e0f2d7369a49cfe9e3237c4b5027133382f52cd9301ef3,F,33.0,173.0,64.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,Bronze
8618,117055,William Swaluk,bfbfcbac13d3de34a752bb3bbf4b1f241eb2459a43292909399964b9239f66c3,M,22.0,172.0,107.0,Canada,CAN,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,
8619,117064,Robert Swan,ee8289e7422c3fc4337b829ec09b588319d76237f556aed645cf648f9f1c7756,M,20.0,173.0,70.0,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
8620,117064,Robert Swan,ee8289e7422c3fc4337b829ec09b588319d76237f556aed645cf648f9f1c7756,M,24.0,173.0,70.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,
8621,117078,George Raymond Swarbrick,db9a2fff7e3573035f70e1c9e7b682bf4b7e8e71800b6ee25e302b846fb3fcc6,M,21.0,,,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
8622,117089,Fraser Sweatman,2fdb352adeae84c8181cd33decb256d484fa36c3ae9351cd5df50f3865bdf759,M,22.0,,,Canada-2,CAN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,
8623,117094,Brian Sweeney,2a8e763fed73f4bb6c11ef815ca686c8148c8f0a2ca7127f2745ecb740fa7d39,M,23.0,178.0,75.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,
8624,117095,"David Ross ""Dave"" Sweeney",6debe8756d309f8e527e7a9624d6afbd0ef153aeeb42a9ac9cc26f81374697e8,M,24.0,182.0,68.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,
8625,117095,"David Ross ""Dave"" Sweeney",6debe8756d309f8e527e7a9624d6afbd0ef153aeeb42a9ac9cc26f81374697e8,M,28.0,182.0,68.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,
8626,117095,"David Ross ""Dave"" Sweeney",6debe8756d309f8e527e7a9624d6afbd0ef153aeeb42a9ac9cc26f81374697e8,M,32.0,182.0,68.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,
8627,117098,"Michael ""Mike"" Sweeney",4002a27280b1213c4653f696a4cc036ecbce165aa936d34f3eea0b090325785d,M,24.0,170.0,64.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,
8628,117101,Sylvia Sweeney,2213edfc3fde1ba974d88900dfbe270c60766c526a585e5d785c82702d00fca3,F,19.0,183.0,73.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,
8629,117101,Sylvia Sweeney,2213edfc3fde1ba974d88900dfbe270c60766c526a585e5d785c82702d00fca3,F,27.0,183.0,73.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,
8630,117108,Kirsten Sweetland,6b058c10b704b3e31d351e790788aec1766ba6884103143ca4cf222af2f44721,F,27.0,163.0,49.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
8631,117109,Nancy Sweetnam,7740041851e9948322c4b6a1a0dfa62852817a3da63189d548682152c4ae54a3,F,18.0,174.0,68.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Individual Medley,
8632,117109,Nancy Sweetnam,7740041851e9948322c4b6a1a0dfa62852817a3da63189d548682152c4ae54a3,F,18.0,174.0,68.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,
8633,117109,Nancy Sweetnam,7740041851e9948322c4b6a1a0dfa62852817a3da63189d548682152c4ae54a3,F,22.0,174.0,68.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,
8634,117126,Matt Swick,7e36eef8ea8348081890eb7a54069fc6f1dcf72b0ed0717bfc42ea0b1c4ac3c9,M,22.0,185.0,88.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,
8635,117131,Rudi Swiegers,6ea335fef18de03b3696bff0f3f1fee05e840d74a55f89a25881bc052b4f0c14,M,26.0,188.0,88.0,Canada-3,CAN,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,
8636,117147,Andrew Swim,227bce75750850ba3b1c4df758e9b89b6de46a17ed2810109567feefc471b18e,M,26.0,188.0,95.0,Canada-1,CAN,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,
8637,117148,"Robert Joseph ""R. J."" Swindle",1ffad737b3f44a0b57d2a9d7bacde0bebc2872d27d074cdafd5090d28cc7d80b,M,25.0,191.0,86.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,
8638,117171,Jeffrey Shawn Swords,77cf4c254b49d94bf864b01150c1ba0cae0d5eff916a634ff17d52f407245c3c,M,26.0,193.0,89.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,
8639,117188,Iain Sydie,a41de6c89d8cdb4eb061591023afe2f414a0f4098785af40c4b1c33e1601c847,M,26.0,191.0,86.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Singles,
8640,117188,Iain Sydie,a41de6c89d8cdb4eb061591023afe2f414a0f4098785af40c4b1c33e1601c847,M,26.0,191.0,86.0,Canada-2,CAN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,
8641,117188,Iain Sydie,a41de6c89d8cdb4eb061591023afe2f414a0f4098785af40c4b1c33e1601c847,M,26.0,191.0,86.0,Canada-1,CAN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Doubles,
8642,117189,Alison Jane Sydor,c4295c288be4dd230c279d299a9821be4f7a8fd7c0708625a1d783ae05799757,F,25.0,168.0,58.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Women's Road Race, Individual",
8643,117189,Alison Jane Sydor,c4295c288be4dd230c279d299a9821be4f7a8fd7c0708625a1d783ae05799757,F,29.0,168.0,58.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
8644,117189,Alison Jane Sydor,c4295c288be4dd230c279d299a9821be4f7a8fd7c0708625a1d783ae05799757,F,34.0,168.0,58.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",
8645,117189,Alison Jane Sydor,c4295c288be4dd230c279d299a9821be4f7a8fd7c0708625a1d783ae05799757,F,37.0,168.0,58.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",
8646,117227,Jules Sylvain,bb4cee0325bc16e6df65d6e86f487fd7500458709cc2f20c88a4617924ef5ea3,M,26.0,,60.0,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Featherweight,
8647,117227,Jules Sylvain,bb4cee0325bc16e6df65d6e86f487fd7500458709cc2f20c88a4617924ef5ea3,M,30.0,,60.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Featherweight,
8648,117233,"Cameron ""Cam"" Sylvester",12185094448bff36adf723c46c31429b5b02e04cdb86cf67c277763afd8e0e73,M,22.0,180.0,72.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,
8649,117239,Jrme Sylvestre,646e664b899357c0637baa2ad68925c322b1de3276e0908ed12b172eb5b981e5,M,22.0,185.0,91.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Parallel Giant Slalom,
8650,117240,"Joseph Henry Lopold ""Leo"" Sylvestre",9a331fbb0297804c69f80c34167684f2a67df4e4426867488bb2e7b947df5584,M,19.0,,,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Speed Skating,Speed Skating Men's 500 metres,
8651,117257,Richard Michael Symsyk,20129ab1a2327531d703b9c0f281c3aea8f8b037bff2d1ee6091176bdd4bd598,M,24.0,200.0,92.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,
8652,117257,Richard Michael Symsyk,20129ab1a2327531d703b9c0f281c3aea8f8b037bff2d1ee6091176bdd4bd598,M,28.0,200.0,92.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,
8653,117307,Shannon Lynn Szabados,f4b1de0205a3d061cfd4b0f2a81dad75857148194c0d7c642411212d18f9e44a,F,23.0,175.0,65.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
8654,117307,Shannon Lynn Szabados,f4b1de0205a3d061cfd4b0f2a81dad75857148194c0d7c642411212d18f9e44a,F,27.0,175.0,65.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
8655,117553,Peter Szmidt,d6b6fd3c495926357af89f38f516fa00ad743d54b0ea817ba840abe8d50ef8c1,M,22.0,185.0,81.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,
8656,117553,Peter Szmidt,d6b6fd3c495926357af89f38f516fa00ad743d54b0ea817ba840abe8d50ef8c1,M,22.0,185.0,81.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
8657,117553,Peter Szmidt,d6b6fd3c495926357af89f38f516fa00ad743d54b0ea817ba840abe8d50ef8c1,M,22.0,185.0,81.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
8658,117556,Andrew Sznajder,6bb1608877c1d0e4cc6bd0b5e8aaddaa031e0b66e001ab4b480af46ca0d8afb5,M,25.0,180.0,72.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,
8659,117613,Zoltan Sztehlo,e79cfd5c42dfdc3d0f4140629befe5fb008122bb74983d253bcc0fbf8e688e01,M,46.0,177.0,76.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Individual",
8660,117613,Zoltan Sztehlo,e79cfd5c42dfdc3d0f4140629befe5fb008122bb74983d253bcc0fbf8e688e01,M,46.0,177.0,76.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Team",
8661,117708,"Elizabeth ""Beth"" Tabor",4f252894242d2d93919b8c45e0d433d7c381bac7b9b7a75c368bfa74bb3abff5,F,24.0,162.0,57.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Women's Sprint,
8662,117751,Achraf Tadili,2de0fccbd25e952805c7604309cd7566749192081e24e76612fed3eac51ec722,M,24.0,183.0,68.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,
8663,117751,Achraf Tadili,2de0fccbd25e952805c7604309cd7566749192081e24e76612fed3eac51ec722,M,28.0,183.0,68.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,
8664,117831,Daniel Taillon,ca8ec741cb83214b60e75213e6b0c5fcd83af4837cdf9bab8b1a546971d4264e,M,23.0,185.0,77.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 110 metres Hurdles,
8665,117832,Jacinthe Taillon,92321a1ddbed09567d6761329fe7050c7d670ec30171c848b2cb582c477e418e,F,23.0,167.0,57.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
8666,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,19.0,174.0,,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",
8667,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,19.0,174.0,,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 5 mile,
8668,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,19.0,174.0,,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,
8669,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,23.0,174.0,,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 800 metres,
8670,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,23.0,174.0,,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 1,500 metres",
8671,117847,"John Lindsay ""Jack"" Tait",1805d8304d783925d75bc1fa2db6c7b5da9e0a7b569536356709305558330797,M,23.0,174.0,,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 400 metres Relay,
8672,117932,"Philip Masato ""Phil"" Takahashi",7c216be4774621af2ef81543f3b5a2386904c677d4a25dc3848e9f0fe23fd690,M,27.0,157.0,60.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Extra-Lightweight,
8673,117932,"Philip Masato ""Phil"" Takahashi",7c216be4774621af2ef81543f3b5a2386904c677d4a25dc3848e9f0fe23fd690,M,31.0,157.0,60.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Extra-Lightweight,
8674,117933,"Raymond Hugh ""Ray"" Takahashi",87fca0fa4fd7c4c9af10fa5e0715ebc5525844ddfc0485fe9f540bdde8f876e2,M,17.0,160.0,57.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",
8675,117933,"Raymond Hugh ""Ray"" Takahashi",87fca0fa4fd7c4c9af10fa5e0715ebc5525844ddfc0485fe9f540bdde8f876e2,M,25.0,160.0,57.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Freestyle",
8676,118010,Marilyn Ruth Take (-Wittstock),7cb9c58623ff826417dadb2f164056503ce2b55aace46583db9aaa7d006575ca,F,19.0,167.0,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,
8677,118188,"Steven Anthony ""Steve"" Tambellini",d226007ad630eeeacb80ce703ce6c07ee6de27f6fcc9f9bfbe6316e9dc1a9805,M,29.0,180.0,84.0,Canada,CAN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
8678,118286,Taro Tan,da195445333d75622d54f6676f1981a2b4b60c14265abd69b16f8b07d4f0caaa,M,28.0,165.0,65.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Lightweight,
8679,118315,Atsuko Tanaka,f921acbb6c6b17673497e3207968ea95f2d8347d0fabf3f15c8a45c12bdaa031,F,22.0,161.0,50.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",
8680,118388,Melissa Palma Julie Tancredi,1658377427150f310c5938f398b941ae0611ecd70c6b95b226b4cbad2577d826,F,26.0,177.0,73.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
